Longitude,Latitude,datetime,UHI Index,building_coverage,B01,B02,B03,B04,B06,B08,B11,B12,L11,NDVI,NDBI,NDWI,EVI,SAVI,NBAI,location,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
-73.87971667,40.80565167,2021-07-24 15:50:00,0.996991735,5.783757168682453e-06,956.0,933.0,1028.0,1103.0,1669.0,1372.0,2039.5,1883.0,37.14636380000002,0.10868686868686869,0.1956617385149002,-0.14333333333333334,0.676899849018621,0.16299737426782468,0.4817263185977936,Bronx,27.2,47.8,3.2,157,491
-73.87964,40.80565667,2021-07-24 15:50:00,0.996991735,5.783757168682453e-06,956.0,991.5,1075.5,1166.0,1539.5,1372.0,1748.5,1571.5,37.14636380000002,0.08116627265563436,0.12065374106168747,-0.12114402451481103,0.552130796033235,0.12172542840259995,0.4151747524738312,Bronx,27.2,47.8,3.2,157,491
-73.87956667,40.80566667,2021-07-24 15:50:00,0.996991735,5.783757168682453e-06,956.0,1093.0,1195.0,1251.0,1539.5,1694.0,1748.5,1571.5,37.775279479999995,0.15042444821731749,0.015831517055630684,-0.17272412599515402,1.1036372695565522,0.22559837039551855,0.32429197430610657,Bronx,27.2,47.8,3.2,157,491
-73.896975,40.83805167,2021-07-24 15:50:00,1.003242467,3.874743059353183e-06,372.5,678.5,846.0,816.0,2453.0,2206.0,1903.0,1132.0,31.496376740000017,0.4599602911978822,-0.07374057173728943,-0.4456094364351245,1.7252078937569815,0.6898263027295286,0.15817591547966003,Bronx,27.2,47.8,3.2,157,491
-73.897095,40.83791167,2021-07-24 15:50:00,1.00312226,3.874743059353183e-06,381.0,658.5,874.5,783.0,2135.0,2593.0,1853.0,1176.0,31.496376740000017,0.5361374407582938,-0.16644173860549927,-0.49560201874549387,1.9228726229682354,0.8040870724122613,0.07755247503519058,Bronx,27.2,47.8,3.2,157,491
-73.89715333,40.837845,2021-07-24 15:50:00,1.00312226,3.874743059353183e-06,381.0,869.5,1074.0,1019.5,2135.0,2184.0,1853.0,1176.0,31.383582079999996,0.36350866240049945,-0.08199157565832138,-0.3406998158379374,1.6348448687350836,0.5451779026217229,0.16209475696086884,Bronx,27.2,47.8,3.2,157,491
-73.88072667,40.80548,2021-07-24 15:50:00,0.986173161,5.783757168682453e-06,1572.0,1046.0,1213.0,1240.0,1591.0,1460.0,2010.0,1899.0,36.19273622000003,0.08148148148148149,0.15850144624710083,-0.09240553684998129,0.5208333333333334,0.12219959266802444,0.456137090921402,Bronx,27.2,47.8,3.2,157,491
-73.88336,40.80508833,2021-07-24 15:50:00,0.996991735,1.257987299475732e-06,1764.0,2120.0,2548.0,2544.0,3036.0,3500.0,3627.5,2585.5,39.04336490000003,0.15817339510258108,0.01788846030831337,-0.1574074074074074,0.8342059336823735,0.2372404665398296,0.27931636571884155,Bronx,27.2,47.8,3.2,157,491
-73.883505,40.805065,2021-07-24 15:50:00,0.996991735,1.257987299475732e-06,1764.0,2120.0,2548.0,2544.0,3036.0,3500.0,3627.5,2585.5,40.099533080000015,0.15817339510258108,0.01788846030831337,-0.1574074074074074,0.8342059336823735,0.2372404665398296,0.27931636571884155,Bronx,27.2,47.8,3.2,157,491
-73.89692167,40.83812667,2021-07-24 15:50:00,1.005406182,3.874743059353183e-06,372.5,637.0,887.5,723.0,2453.0,2682.0,1903.0,1132.0,31.643351600000017,0.5753303964757709,-0.16990184783935547,-0.5027314749964981,2.1829730332070425,0.8628688885626192,0.061745669692754745,Bronx,27.2,47.8,3.2,157,491
-73.94743333,40.80534833,2021-07-24 15:50:00,1.009613405,1.2619603982087238e-05,1342.5,805.5,896.0,937.5,1472.5,1423.0,1764.5,1578.0,37.99403275999998,0.20567676339758525,0.10713725537061691,-0.22725312634756362,1.2044157777226494,0.3084498094027954,0.402790904045105,Manhattan,26.6,48.3,3.5,184,181
-73.94732333,40.80548667,2021-07-24 15:50:00,0.994467401,1.2619603982087238e-05,1248.0,1264.0,1435.0,1578.0,2143.5,1627.0,2440.0,2462.5,37.758189379999976,0.015288611544461778,0.19990164041519165,-0.06270411495754409,0.07580445544554455,0.022929340196537203,0.5016463994979858,Manhattan,26.6,48.3,3.5,184,181
-73.94725667,40.80557667,2021-07-24 15:50:00,0.992303686,1.2619603982087238e-05,1248.0,2135.0,2178.0,2386.0,2143.5,2382.0,2440.0,2462.5,37.758189379999976,-0.0008389261744966443,0.012028204277157784,-0.04473684210526316,-0.014566642388929352,1.5000000000000002e-08,0.34600865840911865,Manhattan,26.6,48.3,3.5,184,181
-73.94721833,40.805635,2021-07-24 15:50:00,0.987976256,1.2619603982087238e-05,1248.0,1392.0,1598.0,1693.0,1690.5,1764.0,1739.0,1515.0,38.22645812000002,0.02053803876193231,-0.007136739790439606,-0.04937537180249851,0.11968981793661497,0.030802603036876354,0.29693105816841125,Manhattan,26.6,48.3,3.5,184,181
-73.94717667,40.80569333,2021-07-24 15:50:00,0.987976256,1.2619603982087238e-05,1248.0,1762.0,1904.0,2008.0,1911.0,2187.0,1998.0,1914.5,38.22645812000002,0.04266984505363528,-0.04516129195690155,-0.06917624052798826,0.4382957884427032,0.06399713979263497,0.28289204835891724,Manhattan,26.6,48.3,3.5,184,181
-73.94710333,40.80580667,2021-07-24 15:50:00,0.987976256,1.2619603982087238e-05,1248.0,1659.0,1725.0,1831.0,1911.0,1943.0,1998.0,1914.5,38.22645812000002,0.0296767355590885,0.013955849222838879,-0.059432933478735,0.5743589743589743,0.044509206517419526,0.3363504409790039,Manhattan,26.6,48.3,3.5,184,181
-73.94670333,40.77236833,2021-07-24 15:50:00,0.975715205,6.285868582810485e-06,986.0,840.0,938.0,901.5,2318.0,2792.0,2003.5,1336.0,36.52428415999998,0.5118451333423581,-0.16442498564720154,-0.4970509383378016,2.484884332281809,0.7676637791012453,0.0892929956316948,Manhattan,26.6,48.3,3.5,184,181
-73.94682333,40.77236667,2021-07-24 15:50:00,0.975715205,6.285868582810485e-06,986.0,668.0,681.0,656.5,2164.5,2814.0,1962.0,1410.5,36.52428415999998,0.6216683475003602,-0.1783919632434845,-0.6103004291845494,3.0927465596330275,0.9323681936041486,0.09027721732854843,Manhattan,26.6,48.3,3.5,184,181
-73.94685833,40.772385,2021-07-24 15:50:00,0.975715205,6.285868582810485e-06,986.0,668.0,681.0,656.5,2164.5,2814.0,1962.0,1410.5,36.18590018000003,0.6216683475003602,-0.1783919632434845,-0.6103004291845494,3.0927465596330275,0.9323681936041486,0.09027721732854843,Manhattan,26.6,48.3,3.5,184,181
-73.94696333,40.77245833,2021-07-24 15:50:00,0.97355149,6.285868582810485e-06,986.0,586.0,704.0,658.5,2164.5,2596.0,1962.0,1410.5,36.18590018000003,0.595329543708711,-0.13909609615802765,-0.5733333333333334,2.2497677659080355,0.8928571428571428,0.13009968400001526,Manhattan,26.6,48.3,3.5,184,181
-73.947025,40.77252833,2021-07-24 15:50:00,0.975715205,6.285868582810485e-06,986.0,603.0,650.5,588.0,1193.0,1643.0,1537.5,1366.5,36.18590018000003,0.4728821156432093,-0.03317088633775711,-0.4327447133202529,4.060816012317167,0.7091642393009187,0.27732571959495544,Manhattan,26.6,48.3,3.5,184,181
-73.94709167,40.772575,2021-07-24 15:50:00,0.975715205,6.285868582810485e-06,1187.5,923.0,1023.5,1056.0,1766.0,1927.0,2056.5,1769.5,35.92954868000004,0.29198793161247066,0.03250909969210625,-0.3062192848669717,1.6231830040998882,0.43790849673202614,0.33008864521980286,Manhattan,26.6,48.3,3.5,184,181
-73.94717167,40.77262333,2021-07-24 15:50:00,0.97787892,6.285868582810485e-06,1187.5,722.5,781.0,769.0,1766.0,1334.0,2056.5,1769.5,35.003265260000035,0.2686638135996196,0.21309541165828705,-0.2614657210401891,2.663837812352664,0.40289992869027813,0.4829457402229309,Manhattan,26.6,48.3,3.5,184,181
-73.94725833,40.772675,2021-07-24 15:50:00,0.97787892,6.285868582810485e-06,1496.0,991.0,1146.0,1267.0,2302.5,2003.0,2445.0,2371.5,35.003265260000035,0.22507645259938838,0.09937050193548203,-0.2721498888536043,0.8465608465608465,0.33756306375171996,0.4125669002532959,Manhattan,26.6,48.3,3.5,184,181
-73.94735,40.77270667,2021-07-24 15:50:00,0.980042635,6.285868582810485e-06,1496.0,1147.0,1213.0,1356.0,2302.5,1888.0,2445.0,2371.5,35.003265260000035,0.16399506781750925,0.12854835391044617,-0.21767171880038697,0.9349736379613357,0.24595469255663432,0.4367961883544922,Manhattan,26.6,48.3,3.5,184,181
-73.947535,40.77276167,2021-07-24 15:50:00,0.980042635,6.285868582810485e-06,1496.0,1218.0,1407.0,1452.0,2331.5,2594.0,2402.5,2028.5,35.05111754000001,0.28225407810182895,-0.03832682967185974,-0.29667583104223944,1.3144567219152854,0.4233288026689732,0.2614946663379669,Manhattan,26.6,48.3,3.5,184,181
-73.94764333,40.7728,2021-07-24 15:50:00,0.980042635,6.285868582810485e-06,1496.0,1147.0,1407.0,1446.0,2331.5,3031.0,2402.5,2028.5,35.05111754000001,0.3540317176680813,-0.1156712993979454,-0.3659305993690852,1.275962002898084,0.5309882747068676,0.1876172572374344,Manhattan,26.6,48.3,3.5,184,181
-73.89634167,40.83884667,2021-07-24 15:50:00,0.998915037,3.874743059353183e-06,487.5,657.5,855.5,774.5,2175.5,2186.0,1922.0,1212.0,32.65166750000003,0.4767775713561898,-0.06426484882831573,-0.43744862732204504,1.854552621206149,0.7150455927051672,0.17819549143314362,Bronx,27.2,47.8,3.2,157,491
-73.89647333,40.83867833,2021-07-24 15:50:00,0.998915037,3.874743059353183e-06,352.5,514.5,649.5,565.5,2269.5,2819.0,1800.0,1061.0,32.65166750000003,0.6658295169153494,-0.22061052918434143,-0.6254865215511027,2.393012636720824,0.9985967503692763,0.007394365966320038,Bronx,27.2,47.8,3.2,157,491
-73.89661,40.83851833,2021-07-24 15:50:00,1.001078752,3.874743059353183e-06,352.5,576.5,753.5,734.5,2217.0,2361.0,1740.5,1058.5,32.28252134000002,0.5254401550638023,-0.15128611028194427,-0.516134210948788,1.6629179020550047,0.7880329457364341,0.08488371968269348,Bronx,27.2,47.8,3.2,157,491
-73.89680333,40.83828167,2021-07-24 15:50:00,1.001078752,3.874743059353183e-06,372.5,585.5,707.0,663.5,2071.0,2115.0,1724.0,1055.0,31.923629240000025,0.5224041749145222,-0.10184943675994873,-0.49893692416725727,2.127363329913528,0.7834652752788773,0.1356763392686844,Bronx,27.2,47.8,3.2,157,491
-73.896865,40.83820333,2021-07-24 15:50:00,1.005406182,3.874743059353183e-06,372.5,704.0,893.0,851.0,2071.0,2262.0,1724.0,1055.0,31.643351600000017,0.4532605203983296,-0.13497240841388702,-0.43391442155309035,1.6886069889899473,0.6797815962742894,0.10255901515483856,Bronx,27.2,47.8,3.2,157,491
-73.89720333,40.83778833,2021-07-24 15:50:00,1.00312226,3.874743059353183e-06,404.0,780.0,1061.0,1027.0,2337.0,2428.0,1999.5,1287.0,31.650187640000013,0.40549927641099853,-0.09678147733211517,-0.3918028088277443,1.2778183144837651,0.608160902908407,0.15023186802864075,Bronx,27.2,47.8,3.2,157,491
-73.89654,40.83859833,2021-07-24 15:50:00,0.998915037,3.874743059353183e-06,352.5,465.0,698.5,527.0,2269.5,3018.0,1800.0,1061.0,32.28252134000002,0.7026798307475317,-0.2528019845485687,-0.6241087044262075,2.312047521811769,1.0538711042166127,-0.026705222204327583,Bronx,27.2,47.8,3.2,157,491
-73.87945833,40.8058,2021-07-24 15:50:00,0.99915545,5.783757168682453e-06,956.0,1164.0,1229.0,1282.0,1550.0,1421.0,1698.5,1483.0,37.775279479999995,0.051424343322234556,0.0889565646648407,-0.07245283018867925,0.9049479166666666,0.07712224893656372,0.3825094997882843,Bronx,27.2,47.8,3.2,157,491
-73.87969667,40.80671333,2021-07-24 15:50:00,0.992664305,5.783757168682453e-06,941.0,1427.0,1638.0,1675.0,1807.0,1755.0,2261.0,2255.5,36.02867126000001,0.023323615160349854,0.12599600851535797,-0.034482758620689655,0.18124150430448574,0.03498032356799301,0.4403252899646759,Bronx,27.2,47.8,3.2,157,491
-73.87970833,40.80676167,2021-07-24 15:50:00,1.001319165,5.783757168682453e-06,941.0,1291.0,1389.0,1562.0,1807.0,1585.0,2261.0,2255.5,36.02867126000001,0.0073085478233238,0.17576703429222107,-0.06590450571620712,0.04508036064288514,0.01096108022239873,0.4804556369781494,Bronx,27.2,47.8,3.2,157,491
-73.92061833,40.842805,2021-07-24 15:50:00,0.995549258,7.09518014503013e-06,1320.0,1703.0,1939.0,2131.0,2274.5,2365.0,2655.0,2391.0,38.14442564000001,0.05204626334519573,0.05776892602443695,-0.09897769516728624,0.24584996848077328,0.07806071388858,0.3617595434188843,Manhattan,26.6,48.3,3.5,184,181
-73.87972833,40.80685167,2021-07-24 15:50:00,1.001319165,5.783757168682453e-06,941.0,1105.0,1244.0,1282.0,1449.5,1353.0,1789.5,1791.5,36.02867126000001,0.026944971537001896,0.13890214264392853,-0.041971505583365425,0.23401450230718523,0.040409789413773475,0.4515605866909027,Bronx,27.2,47.8,3.2,157,491
-73.87975333,40.80697833,2021-07-24 15:50:00,1.005646594,5.783757168682453e-06,941.0,995.0,1136.0,1249.0,1449.5,1369.0,1789.5,1791.5,36.049179380000055,0.04583651642475172,0.13313281536102295,-0.09301397205588822,0.21405636817695325,0.06874164598052321,0.4468686878681183,Bronx,27.2,47.8,3.2,157,491
-73.87977667,40.807055,2021-07-24 15:50:00,1.005646594,5.783757168682453e-06,939.0,1044.0,1155.0,1255.0,1481.0,1475.0,1719.5,1610.5,36.049179380000055,0.08058608058608059,0.07653780281543732,-0.12167300380228137,0.467687074829932,0.12085698590001831,0.38605618476867676,Bronx,27.2,47.8,3.2,157,491
-73.87980667,40.80714,2021-07-24 15:50:00,0.99915545,5.783757168682453e-06,939.0,1111.0,1241.0,1366.0,1481.0,1671.0,1719.5,1610.5,36.049179380000055,0.10042805400065855,0.014304675161838531,-0.14766483516483517,0.49658091826766526,0.15061728395061727,0.3317336440086365,Bronx,27.2,47.8,3.2,157,491
-73.92073833,40.842685,2021-07-24 15:50:00,0.999876688,7.09518014503013e-06,1320.0,1838.0,2086.0,2332.0,2274.5,2706.0,2655.0,2391.0,38.14442564000001,0.07423580786026202,-0.00951315090060234,-0.1293823038397329,0.3208647906657515,0.11134266150640072,0.301857590675354,Manhattan,26.6,48.3,3.5,184,181
-73.87946667,40.80590333,2021-07-24 15:50:00,0.988336875,5.783757168682453e-06,956.0,1129.0,1242.0,1304.0,1550.0,1435.0,1698.5,1483.0,37.66590284000006,0.04782767433369843,0.08409126847982407,-0.07209562943593575,0.41324921135646686,0.07172841759445155,0.3783169090747833,Bronx,27.2,47.8,3.2,157,491
-73.87968167,40.80665833,2021-07-24 15:50:00,0.992664305,5.783757168682453e-06,941.0,1427.0,1638.0,1675.0,1807.0,1755.0,2261.0,2255.5,36.32262098000001,0.023323615160349854,0.12599600851535797,-0.034482758620689655,0.18124150430448574,0.03498032356799301,0.4403252899646759,Bronx,27.2,47.8,3.2,157,491
-73.87965333,40.806545,2021-07-24 15:50:00,0.996991735,5.783757168682453e-06,941.0,1061.0,1190.0,1192.0,1411.0,1400.0,1939.0,1904.5,36.32262098000001,0.08024691358024691,0.16142557561397552,-0.08108108108108109,0.873215785054576,0.12034715525554485,0.4660055339336395,Bronx,27.2,47.8,3.2,157,491
-73.879625,40.80639333,2021-07-24 15:50:00,1.001319165,5.783757168682453e-06,1093.0,1052.0,1237.0,1283.0,1464.5,1476.0,1973.5,1829.5,36.68151308000006,0.06995288147879666,0.14422379434108734,-0.08809436048654626,0.3754863813229572,0.10491030983873889,0.4408031702041626,Bronx,27.2,47.8,3.2,157,491
-73.87948,40.80595667,2021-07-24 15:50:00,0.992664305,5.783757168682453e-06,1093.0,1135.0,1231.0,1347.0,1714.5,1553.0,1993.0,1788.0,37.66590284000006,0.07103448275862069,0.12408347427845001,-0.11566091954022989,0.4583889630618603,0.10653335631787622,0.4176977872848511,Bronx,27.2,47.8,3.2,157,491
-73.87951667,40.80608167,2021-07-24 15:50:00,0.992664305,5.783757168682453e-06,1093.0,1081.5,1166.0,1240.0,1714.5,1458.0,1993.0,1788.0,37.66590284000006,0.08080059303187546,0.15502752363681793,-0.11128048780487805,0.6918438590923517,0.12117843246247917,0.44340524077415466,Bronx,27.2,47.8,3.2,157,491
-73.87955833,40.80622,2021-07-24 15:50:00,0.99050059,5.783757168682453e-06,1093.0,990.5,1028.5,1113.0,1609.0,1312.0,1827.5,1601.5,37.14636380000002,0.08206185567010309,0.1641981154680252,-0.12112796411023286,0.8848377056469542,0.1230674087816945,0.446530282497406,Bronx,27.2,47.8,3.2,157,491
-73.87946167,40.80586,2021-07-24 15:50:00,0.988336875,5.783757168682453e-06,956.0,1129.0,1242.0,1304.0,1550.0,1435.0,1698.5,1483.0,37.775279479999995,0.04782767433369843,0.08409126847982407,-0.07209562943593575,0.41324921135646686,0.07172841759445155,0.3783169090747833,Bronx,27.2,47.8,3.2,157,491
-73.87957833,40.80628,2021-07-24 15:50:00,0.996991735,5.783757168682453e-06,1093.0,904.5,1122.0,1097.0,1609.0,1952.0,1827.5,1601.5,37.14636380000002,0.2804198097736963,-0.03294086456298828,-0.27000650618087185,1.220556745182013,0.42056074766355134,0.2744843065738678,Bronx,27.2,47.8,3.2,157,491
-73.87959833,40.80632833,2021-07-24 15:50:00,0.996991735,5.783757168682453e-06,1093.0,1052.0,1196.0,1223.0,1464.5,1704.0,1973.5,1829.5,37.14636380000002,0.16433208062863,0.07328347861766815,-0.17517241379310344,1.0429314830875975,0.24645602049530319,0.3811512589454651,Bronx,27.2,47.8,3.2,157,491
-73.89549,40.84014333,2021-07-24 15:51:00,1.001078752,3.874743059353183e-06,521.0,790.5,1070.5,1030.0,2560.5,2654.0,2078.0,1328.0,36.018417200000044,0.44082519001085774,-0.12172442674636841,-0.42515773929386497,1.396989247311828,0.6611480526530058,0.12409240752458572,Bronx,27.2,47.8,3.2,157,491
-73.89553833,40.84007,2021-07-24 15:51:00,1.005406182,3.874743059353183e-06,521.0,979.5,1237.0,1326.0,2266.0,2420.0,2142.0,1578.5,36.018417200000044,0.2920448478376935,-0.06093818321824074,-0.323489198796828,0.9024168935082075,0.4380088082210063,0.21179057657718658,Bronx,27.2,47.8,3.2,157,491
-73.89559,40.83999667,2021-07-24 15:51:00,1.005406182,3.874743059353183e-06,754.0,913.0,1150.0,1224.0,2266.0,2604.0,2142.0,1578.5,36.018417200000044,0.3605015673981191,-0.09734513610601425,-0.3873201917954182,1.11236498468483,0.5406817291367376,0.1765356957912445,Bronx,27.2,47.8,3.2,157,491
-73.89573833,40.83978167,2021-07-24 15:51:00,1.003242467,3.874743059353183e-06,479.0,834.5,1092.0,1028.5,2649.0,2703.0,2227.0,1474.5,36.199572260000025,0.44874715261959,-0.09655172377824783,-0.42450592885375493,1.6000955566172959,0.6730305466237942,0.15590600669384003,Bronx,27.2,47.8,3.2,157,491
-73.895785,40.83971333,2021-07-24 15:51:00,1.003242467,3.874743059353183e-06,479.0,992.0,1234.0,1287.0,2477.5,2237.0,2140.0,1531.0,35.68003322000004,0.2695800227014756,-0.022161297500133514,-0.2889657159320081,0.9424603174603174,0.4043126684636118,0.24272173643112183,Bronx,27.2,47.8,3.2,157,491
-73.89582667,40.83964667,2021-07-24 15:51:00,1.007569897,3.874743059353183e-06,479.0,743.5,997.5,955.0,2477.5,2788.0,2140.0,1531.0,35.81675402000002,0.4897141330483569,-0.13149350881576538,-0.47298903711530843,1.557216888964404,0.7344730866835849,0.13670846819877625,Bronx,27.2,47.8,3.2,157,491
-73.89591167,40.83950667,2021-07-24 15:51:00,1.007569897,3.874743059353183e-06,541.0,471.5,623.5,528.5,2370.0,2845.0,1986.0,1266.0,35.81675402000002,0.6866755595079295,-0.17780998349189758,-0.6404785930517515,2.3344754610500855,1.0298606994665085,0.06675413995981216,Bronx,27.2,47.8,3.2,157,491
-73.89595167,40.839435,2021-07-24 15:51:00,1.005406182,3.874743059353183e-06,541.0,471.5,623.5,528.5,2370.0,2845.0,1986.0,1266.0,35.32455914000002,0.6866755595079295,-0.17780998349189758,-0.6404785930517515,2.3344754610500855,1.0298606994665085,0.06675413995981216,Bronx,27.2,47.8,3.2,157,491
-73.89599333,40.839365,2021-07-24 15:51:00,1.005406182,3.874743059353183e-06,541.0,578.5,719.5,653.0,2241.5,2626.0,1935.0,1170.0,35.32455914000002,0.6017078377554133,-0.15150186419487,-0.5698699745927365,2.2356940509915013,0.9024241500228694,0.08358052372932434,Bronx,27.2,47.8,3.2,157,491
-73.89544833,40.84021833,2021-07-24 15:51:00,1.001078752,1.2757267038791134e-06,521.0,963.0,1232.0,1326.0,2254.5,2135.0,2069.0,1510.0,36.018417200000044,0.23374747182895117,-0.01569933444261551,-0.2681912681912682,0.7048266248475344,0.35057056189513214,0.2527126371860504,Bronx,27.2,47.8,3.2,157,491
-73.89569,40.83985167,2021-07-24 15:51:00,1.003242467,3.874743059353183e-06,754.0,977.0,1233.0,1333.0,2191.5,2041.0,2138.5,1692.5,36.199572260000025,0.2098399525785418,0.023328149691224098,-0.24679291386682956,0.6525345622119816,0.3147132908579049,0.3048365116119385,Bronx,27.2,47.8,3.2,157,491
-73.95473167,40.79697667,2021-07-24 15:51:00,0.980403254,5.866523279979524e-06,384.5,313.0,439.5,322.5,2723.0,3362.0,1693.5,841.0,31.328893760000028,0.8249423259601031,-0.33003658056259155,-0.7687754833618309,2.575410947297068,1.237245590230665,-0.1403374820947647,Manhattan,26.6,48.3,3.5,184,181
-73.89541667,40.84029333,2021-07-24 15:51:00,1.001078752,1.2757267038791134e-06,521.0,874.0,1090.0,1142.0,2254.5,2444.0,2069.0,1510.0,35.34506726000001,0.3630786391522588,-0.08309328556060791,-0.3831352574985852,1.187089715536105,0.5445420326223338,0.18844430148601532,Bronx,27.2,47.8,3.2,157,491
-73.949585,40.80221667,2021-07-24 15:51:00,1.011897326,1.2164960003090517e-05,1047.0,1245.0,1371.0,1522.0,1417.5,1621.0,1575.5,1408.0,40.20890972000001,0.03149856824689787,-0.014234318397939205,-0.08355614973262032,0.17472643840451818,0.047240337203753785,0.2959061861038208,Manhattan,26.6,48.3,3.5,184,181
-73.94965167,40.80214333,2021-07-24 15:51:00,1.005406182,1.2164960003090517e-05,1047.0,1227.0,1335.0,1484.0,1417.5,1468.0,1575.5,1408.0,40.20890972000001,-0.005420054200542005,0.035321176052093506,-0.04744916161255797,-0.03417343015805212,1.5000000000000002e-08,0.3404470384120941,Manhattan,26.6,48.3,3.5,184,181
-73.949645,40.80200167,2021-07-24 15:51:00,1.012017533,1.2164960003090517e-05,1047.0,1171.0,1181.0,1296.0,1322.0,1376.0,1553.5,1387.5,39.62101028000001,0.029940119760479042,0.06059054285287857,-0.07626124364489636,0.5398110661268556,0.044901777362020584,0.3625202775001526,Manhattan,26.6,48.3,3.5,184,181
-73.949595,40.80197,2021-07-24 15:51:00,1.009853818,1.2164960003090517e-05,1047.0,1007.0,1053.0,1090.0,1322.0,1191.0,1553.5,1387.5,39.62101028000001,0.044278825076720735,0.13208234310150146,-0.06149732620320856,1.4066852367688023,0.06640368178829717,0.4235237240791321,Manhattan,26.6,48.3,3.5,184,181
-73.94929667,40.801825,2021-07-24 15:51:00,1.005526388,1.2164960003090517e-05,1047.0,1015.5,1147.0,1209.0,1587.0,1715.0,1826.0,1628.0,39.053618959999994,0.17305061559507523,0.03134707733988762,-0.1984626135569532,0.9344413665743305,0.2595315438536502,0.336428701877594,Manhattan,26.6,48.3,3.5,184,181
-73.94920333,40.801785,2021-07-24 15:51:00,1.005526388,1.2164960003090517e-05,1047.0,1001.0,1081.0,1179.0,1587.0,1503.0,1826.0,1628.0,39.41934709999998,0.12080536912751678,0.09702613204717636,-0.163312693498452,0.7566557683325549,0.18117427772600186,0.39358481764793396,Manhattan,26.6,48.3,3.5,184,181
-73.949005,40.80170833,2021-07-24 15:51:00,1.003362673,1.2164960003090517e-05,1071.0,988.0,1082.0,1131.0,1503.0,1429.0,1731.0,1566.0,39.41934709999998,0.11640625,0.09556961804628372,-0.13819195539625648,0.924317617866005,0.17457527826596367,0.3952602744102478,Manhattan,26.6,48.3,3.5,184,181
-73.94880167,40.80162833,2021-07-24 15:51:00,0.999035243,9.390979828144636e-06,1307.0,927.0,1052.0,1015.0,1712.0,1883.0,1768.5,1466.5,39.41934709999998,0.2995169082125604,-0.03135697543621063,-0.2831345826235094,2.124326970141948,0.4491978609625668,0.2641656994819641,Manhattan,26.6,48.3,3.5,184,181
-73.94870667,40.80159,2021-07-24 15:51:00,1.009853818,9.390979828144636e-06,1307.0,920.5,1028.0,1015.0,1712.0,1524.0,1768.5,1466.5,39.456945320000045,0.20047262701851123,0.0742596834897995,-0.19435736677115986,1.789103690685413,0.3006497341996456,0.3595293164253235,Manhattan,26.6,48.3,3.5,184,181
-73.94861667,40.801545,2021-07-24 15:51:00,1.009853818,9.390979828144636e-06,1307.0,784.5,908.5,907.0,1744.0,1729.0,1717.5,1305.0,38.39052307999998,0.3118361153262519,-0.0033367183059453964,-0.31109004739336493,1.5951872695517175,0.4676654655793666,0.2722298204898834,Manhattan,26.6,48.3,3.5,184,181
-73.94852167,40.80150333,2021-07-24 15:51:00,1.009853818,9.390979828144636e-06,1307.0,795.5,922.0,884.5,1607.0,1680.0,1721.0,1337.5,38.39052307999998,0.310196919477481,0.012055277824401855,-0.2913143735588009,1.9464154636652802,0.46520467836257307,0.2909148335456848,Manhattan,26.6,48.3,3.5,184,181
-73.917605,40.84625833,2021-07-24 15:51:00,1.000117101,1.0197057973027606e-05,1660.5,1491.0,1710.0,1743.0,2199.5,2073.0,2879.0,2797.0,37.741099280000014,0.08647798742138364,0.16276252269744873,-0.09595559080095163,0.6113375324194146,0.1296999868989912,0.46496322751045227,Manhattan,26.6,48.3,3.5,184,181
-73.89460167,40.841565,2021-07-24 15:51:00,0.990260178,6.560551051861233e-06,442.0,880.0,1066.0,1123.0,2324.0,2387.0,2190.5,1514.5,33.492500420000056,0.36011396011396013,-0.04292736202478409,-0.3825658847379091,1.2509897070467142,0.5400940037031762,0.2163493037223816,Bronx,27.2,47.8,3.2,157,491
-73.89469,40.84147167,2021-07-24 15:51:00,0.988096463,6.560551051861233e-06,442.0,890.0,1155.0,1122.0,2262.5,2567.0,2155.5,1506.0,33.16437050000002,0.391705069124424,-0.08713605254888535,-0.37936593229446536,1.3761904761904762,0.5874779780458057,0.17572449147701263,Bronx,27.2,47.8,3.2,157,491
-73.89538333,40.84037167,2021-07-24 15:51:00,1.001078752,1.2757267038791134e-06,521.0,659.0,877.0,857.0,2390.5,2636.0,1994.0,1295.5,35.34506726000001,0.5093043229315775,-0.13866090774536133,-0.5007116424708227,1.56795346377578,0.763847144697295,0.11028604954481125,Bronx,27.2,47.8,3.2,157,491
-73.89534167,40.84045,2021-07-24 15:51:00,1.001078752,1.2757267038791134e-06,521.0,955.5,1108.0,1137.0,2390.5,2242.0,1994.0,1295.5,35.34506726000001,0.32701982835158333,-0.0585457980632782,-0.3385074626865672,1.454904542462146,0.4904571682201509,0.18936997652053833,Bronx,27.2,47.8,3.2,157,491
-73.89529167,40.84053,2021-07-24 15:51:00,1.001078752,1.2757267038791134e-06,521.0,773.5,956.0,930.5,2479.0,2532.0,1735.5,1018.5,34.610192960000006,0.46252707581227437,-0.18664322793483734,-0.4518348623853211,1.7296684307160601,0.6936904418134565,0.04199773073196411,Bronx,27.2,47.8,3.2,157,491
